text,sentiment
"نشوفوك من دابا سيمانا, نتمنّا لخدمة ديالك تكون مزيانا!",neu
"سلام, كيداير?",neu
هادي شحال من سيمانا ماشفنا بعضياتنا.,neu
"بيخير الحمد لله, جاوني بزّاف ديال سكّان مراض",neu
نتا ضريف حيت كاتزورني مرة مرّة,neu
ماعندكش مشاكل فل هضرة معاهوم?,neu
يمكن يكونو كبر منّك بزّاف.,neu
"ماكانضنش أنّه مشكل ديال لعمر, هادي مسألة ديال عقلية",neu
ماعرفتش علاش شي ناسّ شارفين ديما خاسّهوم ينڭرو و يتشكّاو بزّاف,neu
فهمت.,neu
"و لكن واش عندكوم شي نشاطات لي كاتكونو فيهوم مجموعين: لامارش, ألعاب, مسلسلات...?",neu
غير حيت حنا كبار فلعمر ماكايعنيش أنّه مابقاش عندنا دوق,neu
"لا, بطبيعة لحال.",neu
"إوا ف هاد لحالا كانتمنّا أنّك تخروج, واخا غي بوحدك, تمشّا.",neu
و كانتمنّا أنّك تكون مازال كاتلعب ل ڭيتار!,neu
يديا قهرهوم روماتيزم مانقدرش باقي نلعب ل موسّيقا و لكن حفيدي كايجي عندي مرة مرة و كايلعب ليا لموسّيقا,neu
الناسّ لي خدّامين هنا مزيرين ماكايخليوش النزلاء يخرجو بوحدهوم,neu
كايهزّو الهم ل الصحة و السلامة; إلا طاح شي واحد إلا أخره من بعد أيخاصهوم يعمرو بزّاف ديال لوراق,neu
هادشي زين بزّاف لي دار حفيدك.,neu
"واخا ناسّ لي خدّامين هنا مزيرين, على قبل سيكيريتي, كاتبقا علاقتك معاهوم مزيانا?",neu
الله يعمرها دار و كانضحّكهوم,neu
"عرفتي عندي واحد روح الدعابة فشكل, ماعرفتش واش ديما كايفهموني",neu
"إلا كنتي كاضحّكهوم, هادي علامة مزيانا.",neu
و الماكلة?,neu
نقدر نجيب ليك شي كوكيزات إلا بغيتي!,neu
"ووه كايعجبوني ل كوكيز, أيه عافاك.",neu
كانضن أنّ طبّاخا كايبان ليها كولشي إمّا مركّب الفم إمّا ماعندوش السنان ڭاع,neu
الماكلة رطبة,neu
"لموهيم, ماخاصش يكون هادشي خايب تال هاد الدرجة.",neu
"كاينا واحد رسطورا قريبا, يمكن ليك تمشي ليها مرة مرّة, واخا لپرسونل ماكايبغيش يخرج.",neu
مفاجأة هادي ملّي شفناك.,neu
واش كنتي غير دايز من هنا ولا جيتي خصوصا باش تشوفني?,neu
جيت باش نشوفك.,neu
شهر هادا باش ما تلاقينا.,neu
صحيحة?,neu
أنا بيخير الحمد لله شكرا.,neu
طبيب دوز ليا ديك سيمانا و ڭاليا راني صحيح فصيح.,neu
مزيانا ب نسبة ل شي واحد فعمرو خمسة و تمانين عام.,neu
يالّاه تغدّيت و لكن واش بغيتيني نڭول ل شي واحد يجيب ليك شي كويسّ ديال أتاي ولا القهوة?,neu
فرحت فاش عرفت أنّا صحتك مزيانا.,neu
"أيه, شي كاسّ ديال القهوة.",neu
و كيدايرا ل أمور هنايا?,neu
غادي ندق الجرس باش يجي شي واحد يجيب ليك القهوة.,neu
"فلول ماكنتش باغي نخرج من داري لقديما و نجي لهنا, و لكن ولّفت دابا.",neu
ماكانش يمكن نبقا بوحدي ف الدار و نقابل راسي,neu
الماكلة من جهة خرا ماشي شي حاجة.,neu
"أيه, هادشي لي بقيت عاقل عليه على الماكلة.",neu
واش كاتخرج مرة مرّة?,neu
كانتمنّا أنّ هاد دار لعجزة فيها أنشطة مختلفة.,neu
كانخرج مرة ف سيمانا.,neu
كايجيبو لينا مينيبيس كايدّينا ل شي بلاصة مزيانا.,neu
ديك سيمانة مشينا ل لقلعة ديال ويندسور,neu
كاينين حتا ل أنشطة.,neu
يمكن نلعب بل كورة معا ناسّ خرين هنا ولا يمكن نمشي ل دروس ديال شعر.,neu
داكشي متنوع.,neu
"أوه, بصح.",neu
و لموسّيقا?,neu
مازال كاتلعب لپيانو? كانتمنّا,neu
كانلعب لپيانو,neu
كاندير پيانو مرة مرّة.,neu
و مرة فشحال كايجي شي واحد يدير لينا شي سپكتاكل.,neu
"ف جميع لحالات, هادشي كافيني.",neu
كيداير نتا?,neu
أنا بيخير و كانتمنّا نكون شاد ف راسّي بحالك فاش تكون عندي 85 عام!,neu
هادشي مزيان.,neu
كانتمنّا تجي مرة خرا.,neu
سلّم على عائلتك,neu
"مسا لخير, عزيزي!",neu
كيداير?,neu
سلام!,neu
أنا فرحان أنني ف الدار,neu
داز عندي نهار مفلّس,neu
الله على حبيبي مسكين.,neu
أش وقع ليك?,neu
"مشيت ل واحد دار العجزة باش نشوف واحد صاحبي قديم و ندير راسّي راه عزيز عليا, غي باش نحاول ناخد فلوسو فل وصية",neu
عرفتي راه فياماتو اللخرة,neu
و حنا خاصنا لفلوسّ بزّاف,neu
و لكن كانت ريحة ديال شرّاف عاطيا تمّا - الحمد لله رجعت ل الدار,neu
"كيداز نهارك, حبيبي?",neu
"بيخير, كولشي عادي.",neu
"واش صاحب باك لقديم, داك المتحرش لي كايبقا يشوف فل بنات ب دوك لعينين لكبار ديالو?",neu
"أيه, هو هاداك!",neu
كانت واحد لبنية صغيرة سميتها أنيا ماكنّاش كانتخليوها بوحدها,neu
"عقلت عليه, و بصّاح كان ديما كايدير فيك شي شوفات فشكل.",neu
بنت صغيرة خدّامة ف دار العجزة?,neu
"مسيكينة, دوز حياتها وسط الشرّاف, محرومين و شرّاف.",neu
"أيه, و لكن ماعمرني تسووقت.",neu
"هو مرفّح بجّهد, ديما كنت كانڭول أنشد شي حاجة فاش أيموت.",neu
و لكن دابا هاديك أنيا كاتبان ليا هيا لي ولّات باتشد هاد لبلاصّة,neu
"ماكاتبقاش فيا هاد أنيا, غادي يخلي ليها بزّاف ديال لفلوسّ تخيل",neu
"من واحد ناحية, تستاهل هادشي.",neu
و لكن راه ماعندناش بزّاف ديال لفلوسّ هاد ليامات.,neu
"عرفت, و لكن شكون مول لفالطة ف هادشي?",neu
عزيز عليك تقمّر و تشرب بزّاف,neu
"أيه, هادو هوما شهيوات ديالي.",neu
و لكن عزيز عليك شي كويسات ديال ل ڤان ديال فرانسا تشربهوم.,neu
خاسّ تعيش الحياة.,neu
"خاصني نقلبو على هاد أنيا, و نورّيه أنها باغية غي فلوسّو",neu
بالفعل!,neu
كايبان ليا نمشي نعيط ليه دابا و نبدا نزرع ليه هاد لفكرة ف راسو,neu
مزيانا!,neu
"قريبا, ماغاديش نبقاو فقراء!",neu
"ب هاد المناسبة, نحلّو شي قريعا?",neu
"وه سير عالله, كايبان ليا كانستاحقوها, كان ليوما صعيب",neu
"مسا لخير, كي داز نهارك?",neu
"داز كي لويل... صبّات عليا شتا ف طريق لخدمة, و ماكان عندي باش نشّف حوايجي, إوا و بقيت كاندور نهار كامل ب حوايجي فازڭين.",neu
بغيت غير نضرب شي تدويشة سخونة و نشرب شي كويسّ ديال أتاي.,neu
كيداز نهارك?,neu
"الله على حبيبتي مسكينة, بقات فازڭة نهار كامل, عالله مايكونش ضربك لبرد.",neu
ڭولت ليك لبسي مزيان.,neu
"ل ميني جيپ و سبّاط ديال الصيف, ف شهر 4, راه كاتغامري و صافي.",neu
"غي ماتڭولش ليا بيتي تفرّج فل كورة و تسخّن شي بيتزا مجمّدة, يمكن ليك تبقا شحال ما بغيتي ف دوش و تشرب أتاي.",neu
"بصّاح, و لكن راه مريحين, و فاش خرجت من الدار كانت شمش!",neu
أوف... كانتمنّا كون دوزت نهار غي ف الدار معا لكلب...,neu
بعدا هو كايونسني حسن من هادوك لي ف لخدمة.,neu
"عرفتي ماعنديش معا كورة و بيتزا مجمّدة... حسن ليا ن كوماندي الماكلة ديال لهنود,",neu
غادي تكومانديها فاش نكون كاندوش... أنا بغيت داكشي لي موالفا كانّاخد.,neu
"ملي مازال فازڭ, ستاغل لفرصة و خرّج لكلب, أنا أنسخّن ليك لحمّام و نكوماندي الماكلة ديال لهنود.",neu
"واخا, مايمكنش تزيد تكفّسّ عليا القضية كتر من هاكّا, و مامزيانش لكلب يبقا ف الدار نهار كامل!",neu
"واش من نيتك, هادا راه كلب ديال الدار, فاش بغيت نخرجو ف شتا مابغاش, و بال ليا غير فلقنت, و بقا كايجرّ ف سنسلة ديالو باش يرجع ل الدار.",neu
"ماكانش هاكّا, فششتيه بزّاف!",neu
"خاسّو يولّف الجو لخايب, راه ناوين نرحلو ل صويرة أصلا!",neu
"لا, نتا ناوي ترحل ل مراكش.",neu
"عندي شخصيا مرهفة و هشيشة, بحال لكليب ديالي.",neu
ف جميع لحالات الجو ف مراكش زين.,neu
كاتعجبني شمش.,neu
بغيت شمش.,neu
"أوه, أيه عافاك!",neu
غادي تكون رائعة!,neu
"واخا, هاني أنخرج معا لكلب!",neu
نشوفوك من دابا شوية,neu
أشنو حب لخاطر?,neu
قهيوة و عاصير ديال ليمون.,neu
واش هادا عاصير ديال ليمون صغير?,neu
و واش بغيتي تلج فيه?,neu
كيفاش بغيتي القهوة ديالك?,neu
كابوتشينو?,neu
"بغيت شي كاسّ كبير ديال ليمون معصور, بلا تلج.",neu
أيه مرحبا.,neu
غادي يخصني دقيقة باش نعصر ليك ليمون.,neu
"هادي قهوة بيضة, حيت ماعمرني دقتها.",neu
كيداير هادشي?,neu
زينا بزّاف - أحسن ماكاين فلمدينة!,neu
غادي نصايب ليك شوية و تشوف أشنو بان ليك.,neu
"أيه, أنا غي دايز من هاد لمدينة على قبل شي جتماع ديال لخدمة.",neu
أشنو لي كاين مايتشاف?,neu
المعرض الفنّي فيه مايتشاف.,neu
عندهوم واحد العرض خاصّ دابا على ڤينسنت ڤان ڭوغ.,neu
ولا يمكن ليك تزور الكنيسة.,neu
فين كاين المعرض و الكنيسة.,neu
واش بعيد من هنا?,neu
المعرض بعيد ب مية ميترو على القهوة.,neu
دور على ليسر و غادي تلقاه.,neu
الكنيسة بعد شوية.,neu
أشنو درتي فيه?,neu
هادي وصفة خاصة.,neu
ماعنديش لحق نڭول!,neu
بغيتي نجيب شي حاجا خرا بلاصتها?,neu
"لا, شكرا.",neu
واش عندكوم شي وصفات خاصّين وحدين خرين هنا?,neu
"من غير هادشي, بغيت شوية ديال سكر و شي پاي ل عاصير ديال ليمون.",neu
ماكاين تا وصفة خاصة خرا. غير القهوة ب ستيل ديال نڭليز.,neu
تبغي تڭلسّ ف شي طبلة و نجيب ليك لعاصير ديال ليمون?,neu
"أيه, شكرا.",neu
صافي داكشي لي غادي ندير و من بعد غادي يخصني نمشي نسربي ل كليان لي يالّاه جا دابا.,neu
نتمنّا يعجبك لعاصير ديال ليمون و تمشي تشوف المعرض لفنّي.,neu
"سلام حبيبي, غبورات هادي!",neu
"أوه, شكرا بزّاف حيت جيتي عندي!",neu
"بصح, وقت طويل هادا.",neu
شكون نتا?,neu
راك منور!,neu
ماكانحسش براسّي بيخير للأسف.,neu
مابقيتش شاب كيف كنت شحال هادا,neu
كانحسّ براسّي بديت كانتقجقل شوية.,neu
عرفتي أش كانقصد?,neu
"أيه, بان ليا هادشي.",neu
"يمكن ليك تحّول هنا, ل هاد دار العجزة, ولا لا?",neu
كاضّن غادي تعجبك?,neu
"كاينين بزّاف ديال ل أنشطة, و الناسّ لي خدّامين هنا ضريفين.",neu
"خصوصا أمينة, هيا لي عزيزة عليا.",neu
"أيه, تلاقيت معا أمينة فاش كنت جاي, كاتبان الله يعمّرها دار",neu
دابا نفكّر ف هادشي,neu
مازال عاجبني نكون مستاقل صراحة,neu
و ولدي الجيلالي مازال كايعاونّي ب جهدو كامل,neu
تعقل على الجيلالي?,neu
"بطبيعة لحال, راني مازال شاد ف راسّي!",neu
"و لكن أيكون كايدي ليه لوقت بزّاف, باش يقابلك.",neu
"و هنا, كاين ڭاع داكشي لي محتاج!",neu
